INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,MARKET_RUN_ID,NOMOGRAM_ID_XML,NOMOGRAM_ID,CONSTRAINT_CAUSE,PRC,GROUP
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,PG1 BRNTWD-KELSO 230,11.73288,883
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,PG1 BRNTWD-KELSO 230,1.86063,883
2025-04-25T15:00:00-00:00,2025-04-25T16:00:00-00:00,2025-04-25,9,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,255.64849,884
2025-04-25T16:00:00-00:00,2025-04-25T17:00:00-00:00,2025-04-25,10,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,331.85905,884
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,297.87201,884
2025-04-25T18:00:00-00:00,2025-04-25T19:00:00-00:00,2025-04-25,12,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,256.67185,884
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,265.81576,884
2025-04-25T20:00:00-00:00,2025-04-25T21:00:00-00:00,2025-04-25,14,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,225.55069,884
2025-04-25T21:00:00-00:00,2025-04-25T22:00:00-00:00,2025-04-25,15,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,212.39475,884
2025-04-25T22:00:00-00:00,2025-04-25T23:00:00-00:00,2025-04-25,16,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,212.14459,884
2025-04-25T23:00:00-00:00,2025-04-26T00:00:00-00:00,2025-04-25,17,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,209.36293,884
2025-04-26T00:00:00-00:00,2025-04-26T01:00:00-00:00,2025-04-25,18,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,171.05754,884
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,12.76582,885
2025-04-25T18:00:00-00:00,2025-04-25T19:00:00-00:00,2025-04-25,12,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,26.83419,885
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,7.23054,885
2025-04-25T20:00:00-00:00,2025-04-25T21:00:00-00:00,2025-04-25,14,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,11.11822,885
2025-04-25T21:00:00-00:00,2025-04-25T22:00:00-00:00,2025-04-25,15,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,7.3963,885
2025-04-25T22:00:00-00:00,2025-04-25T23:00:00-00:00,2025-04-25,16,0,Hourly,DAM,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,PG1 LOSBNS 500-230 BK1,13.78042,885
2025-04-25T07:00:00-00:00,2025-04-25T08:00:00-00:00,2025-04-25,1,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,82.9567,886
2025-04-25T08:00:00-00:00,2025-04-25T09:00:00-00:00,2025-04-25,2,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,71.80968,886
2025-04-25T09:00:00-00:00,2025-04-25T10:00:00-00:00,2025-04-25,3,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,33.07265,886
2025-04-25T10:00:00-00:00,2025-04-25T11:00:00-00:00,2025-04-25,4,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,16.32356,886
2025-04-25T11:00:00-00:00,2025-04-25T12:00:00-00:00,2025-04-25,5,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,57.44711,886
2025-04-25T12:00:00-00:00,2025-04-25T13:00:00-00:00,2025-04-25,6,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,59.21447,886
2025-04-25T13:00:00-00:00,2025-04-25T14:00:00-00:00,2025-04-25,7,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,87.30108,886
2025-04-25T14:00:00-00:00,2025-04-25T15:00:00-00:00,2025-04-25,8,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,50.82035,886
2025-04-25T15:00:00-00:00,2025-04-25T16:00:00-00:00,2025-04-25,9,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,39.88225,886
2025-04-25T16:00:00-00:00,2025-04-25T17:00:00-00:00,2025-04-25,10,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,17.79206,886
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,24.09001,886
2025-04-25T18:00:00-00:00,2025-04-25T19:00:00-00:00,2025-04-25,12,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,38.93462,886
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,29.12736,886
2025-04-25T20:00:00-00:00,2025-04-25T21:00:00-00:00,2025-04-25,14,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,41.65862,886
2025-04-25T21:00:00-00:00,2025-04-25T22:00:00-00:00,2025-04-25,15,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,3.18309,886
2025-04-25T22:00:00-00:00,2025-04-25T23:00:00-00:00,2025-04-25,16,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,19.78021,886
2025-04-26T00:00:00-00:00,2025-04-26T01:00:00-00:00,2025-04-25,18,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,26.6769,886
2025-04-26T01:00:00-00:00,2025-04-26T02:00:00-00:00,2025-04-25,19,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,88.13865,886
2025-04-26T02:00:00-00:00,2025-04-26T03:00:00-00:00,2025-04-25,20,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,161.014,886
2025-04-26T03:00:00-00:00,2025-04-26T04:00:00-00:00,2025-04-25,21,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,148.99006,886
2025-04-26T04:00:00-00:00,2025-04-26T05:00:00-00:00,2025-04-25,22,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,159.3255,886
2025-04-26T05:00:00-00:00,2025-04-26T06:00:00-00:00,2025-04-25,23,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,88.82262,886
2025-04-26T06:00:00-00:00,2025-04-26T07:00:00-00:00,2025-04-25,24,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,107.891,886
2025-04-25T22:00:00-00:00,2025-04-25T23:00:00-00:00,2025-04-25,16,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 BELL-HIGGNS 115,13.81643,887
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,88.54774,888
2025-04-25T18:00:00-00:00,2025-04-25T19:00:00-00:00,2025-04-25,12,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,75.43785,888
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,63.16084,888
2025-04-25T20:00:00-00:00,2025-04-25T21:00:00-00:00,2025-04-25,14,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,61.84231,888
2025-04-25T21:00:00-00:00,2025-04-25T22:00:00-00:00,2025-04-25,15,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,60.84254,888
2025-04-25T22:00:00-00:00,2025-04-25T23:00:00-00:00,2025-04-25,16,0,Hourly,DAM,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,33315_RAVENSWD_115_38028_PLO ALTO_115_BR_1 _1,Base Case,61.58484,888
2025-04-26T00:00:00-00:00,2025-04-26T01:00:00-00:00,2025-04-25,18,0,Hourly,DAM,33394_RALSTTPB_60.0_33378_WTRSHTPA_60.0_BR_1 _1,33394_RALSTTPB_60.0_33378_WTRSHTPA_60.0_BR_1 _1,PG1 MARTIN-JEFRSN 230,3.61722,889
2025-04-25T07:00:00-00:00,2025-04-25T08:00:00-00:00,2025-04-25,1,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,12.29069,890
2025-04-25T08:00:00-00:00,2025-04-25T09:00:00-00:00,2025-04-25,2,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,12.72217,890
2025-04-25T09:00:00-00:00,2025-04-25T10:00:00-00:00,2025-04-25,3,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,5.35655,890
2025-04-25T10:00:00-00:00,2025-04-25T11:00:00-00:00,2025-04-25,4,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,6.36618,890
2025-04-25T11:00:00-00:00,2025-04-25T12:00:00-00:00,2025-04-25,5,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,5.49264,890
2025-04-25T12:00:00-00:00,2025-04-25T13:00:00-00:00,2025-04-25,6,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,10.1422,890
2025-04-25T13:00:00-00:00,2025-04-25T14:00:00-00:00,2025-04-25,7,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,17.4282,890
2025-04-26T02:00:00-00:00,2025-04-26T03:00:00-00:00,2025-04-25,20,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,10.91364,890
2025-04-26T03:00:00-00:00,2025-04-26T04:00:00-00:00,2025-04-25,21,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,13.11342,890
2025-04-26T04:00:00-00:00,2025-04-26T05:00:00-00:00,2025-04-25,22,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,19.56374,890
2025-04-26T05:00:00-00:00,2025-04-26T06:00:00-00:00,2025-04-25,23,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,16.59184,890
2025-04-26T06:00:00-00:00,2025-04-26T07:00:00-00:00,2025-04-25,24,0,Hourly,DAM,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,33543_AEC_TP2 _115_33540_TESLA   _115_BR_1 _1,PG1 TESLA-SCHLTE_1 115_M,15.35963,890
2025-04-25T09:00:00-00:00,2025-04-25T10:00:00-00:00,2025-04-25,3,0,Hourly,DAM,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,Base Case,3.36574,891
2025-04-25T10:00:00-00:00,2025-04-25T11:00:00-00:00,2025-04-25,4,0,Hourly,DAM,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,Base Case,4.66555,891
2025-04-25T11:00:00-00:00,2025-04-25T12:00:00-00:00,2025-04-25,5,0,Hourly,DAM,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,Base Case,3.54832,891
2025-04-25T12:00:00-00:00,2025-04-25T13:00:00-00:00,2025-04-25,6,0,Hourly,DAM,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,Base Case,3.9491,891
2025-04-25T13:00:00-00:00,2025-04-25T14:00:00-00:00,2025-04-25,7,0,Hourly,DAM,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,33916_CURTISS _115_33917_FBERBORD_115_BR_1 _1,Base Case,7.91623,891
2025-04-25T07:00:00-00:00,2025-04-25T08:00:00-00:00,2025-04-25,1,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,88.12699,892
2025-04-25T08:00:00-00:00,2025-04-25T09:00:00-00:00,2025-04-25,2,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,69.7043,892
2025-04-25T09:00:00-00:00,2025-04-25T10:00:00-00:00,2025-04-25,3,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,60.90648,892
2025-04-25T10:00:00-00:00,2025-04-25T11:00:00-00:00,2025-04-25,4,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,57.34166,892
2025-04-25T11:00:00-00:00,2025-04-25T12:00:00-00:00,2025-04-25,5,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,61.51793,892
2025-04-25T12:00:00-00:00,2025-04-25T13:00:00-00:00,2025-04-25,6,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,63.64261,892
2025-04-25T13:00:00-00:00,2025-04-25T14:00:00-00:00,2025-04-25,7,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,56.18565,892
2025-04-25T14:00:00-00:00,2025-04-25T15:00:00-00:00,2025-04-25,8,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,96.71767,892
2025-04-25T15:00:00-00:00,2025-04-25T16:00:00-00:00,2025-04-25,9,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,21.50046,892
2025-04-25T16:00:00-00:00,2025-04-25T17:00:00-00:00,2025-04-25,10,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,16.88951,892
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,8.49693,892
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,4.37158,892
2025-04-25T20:00:00-00:00,2025-04-25T21:00:00-00:00,2025-04-25,14,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,0.37355,892
2025-04-25T23:00:00-00:00,2025-04-26T00:00:00-00:00,2025-04-25,17,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,1.76436,892
2025-04-26T00:00:00-00:00,2025-04-26T01:00:00-00:00,2025-04-25,18,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,31.7254,892
2025-04-26T01:00:00-00:00,2025-04-26T02:00:00-00:00,2025-04-25,19,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,86.30124,892
2025-04-26T02:00:00-00:00,2025-04-26T03:00:00-00:00,2025-04-25,20,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,72.40495,892
2025-04-26T03:00:00-00:00,2025-04-26T04:00:00-00:00,2025-04-25,21,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,93.57098,892
2025-04-26T04:00:00-00:00,2025-04-26T05:00:00-00:00,2025-04-25,22,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,105.52089,892
2025-04-26T05:00:00-00:00,2025-04-26T06:00:00-00:00,2025-04-25,23,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,97.0589,892
2025-04-26T06:00:00-00:00,2025-04-26T07:00:00-00:00,2025-04-25,24,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,97.90399,892
2025-04-25T16:00:00-00:00,2025-04-25T17:00:00-00:00,2025-04-25,10,0,Hourly,DAM,34115_ADRA TAP_115_34154_DAIRYLND_115_BR_1 _1,34115_ADRA TAP_115_34154_DAIRYLND_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,7.83715,893
2025-04-25T15:00:00-00:00,2025-04-25T16:00:00-00:00,2025-04-25,9,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,14.92251,894
2025-04-25T16:00:00-00:00,2025-04-25T17:00:00-00:00,2025-04-25,10,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,17.26979,894
2025-04-25T17:00:00-00:00,2025-04-25T18:00:00-00:00,2025-04-25,11,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,13.58291,894
2025-04-25T18:00:00-00:00,2025-04-25T19:00:00-00:00,2025-04-25,12,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,15.49953,894
2025-04-25T19:00:00-00:00,2025-04-25T20:00:00-00:00,2025-04-25,13,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,11.42915,894
